movieId,title,genres,imdbId,tmdbId,Imdb Link,Poster,IMDB Score
506,Orlando (1992),Drama|Fantasy|Romance,107756,9300.0,http://www.imdb.com/title/tt0107756,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmY1OTA3MjAtYjQxOC00OTlkLWExZWQtMjc3ZjExOWFhM2UwXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
507,"Perfect World, A (1993)",Crime|Drama|Thriller,107808,9559.0,http://www.imdb.com/title/tt0107808,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjcyYmU1NzYtMmJiYy00NjJlLWE5ZjMtZWNkOWNjZmQ4MzIyXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
508,Philadelphia (1993),Drama,107818,9800.0,http://www.imdb.com/title/tt0107818,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3NjEwODYyMF5BMl5BanBnXkFtZTgwMzg3ODYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
509,"Piano, The (1993)",Drama|Romance,107822,713.0,http://www.imdb.com/title/tt0107822,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWVkNzg3NDktOTFmMi00YjU2LTk0MzMtYTVjZjRiYTliZDkzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
510,Poetic Justice (1993),Drama,107840,8291.0,http://www.imdb.com/title/tt0107840,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1OTM3NzYxOF5BMl5BanBnXkFtZTYwMzMwNTU5._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
511,"Program, The (1993)",Action|Drama,107889,18133.0,http://www.imdb.com/title/tt0107889,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTczODY3N15BMl5BanBnXkFtZTcwMzQ1NjUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.4
512,"Puppet Masters, The (1994)",Horror|Sci-Fi,111003,25557.0,http://www.imdb.com/title/tt0111003,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDcyMGRmMTMtZDhiYy00YmM4LTkwNDQtM2FlOGViYTgwZmRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
513,Radioland Murders (1994),Comedy|Mystery|Romance,110939,22588.0,http://www.imdb.com/title/tt0110939,"https://images-na.ssl-images-amazon.com/images/M/MV5BMWRkYzc3YjYtNWY3Yy00Y2FmLTgyOTYtM2U2ZDg0MDA0MTIwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2
514,"Ref, The (1994)",Comedy,110955,10872.0,http://www.imdb.com/title/tt0110955,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNTgyMzk0NV5BMl5BanBnXkFtZTYwMjM5Mzg5._V1_UY268_CR2,0,182,268_AL_.jpg",6.9
515,"Remains of the Day, The (1993)",Drama|Romance,107943,1245.0,http://www.imdb.com/title/tt0107943,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDYwOThlMDAtYWUwMS00MjY5LTliMGUtZWFiYTA5MjYwZDAyXkEyXkFqcGdeQXVyNjY1NTQ0NDg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
516,Renaissance Man (1994),Comedy|Drama,110971,11858.0,http://www.imdb.com/title/tt0110971,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5MDI4MzM4M15BMl5BanBnXkFtZTcwMTE2MTIyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.1
517,Rising Sun (1993),Action|Drama|Mystery,107969,7007.0,http://www.imdb.com/title/tt0107969,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTVkMGUwN2UtZjI4MS00YWU0LWI2NjAtOTc1MmMzMzkxZTUwXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR0,0,182,268_AL_.jpg",6.2
518,"Road to Wellville, The (1994)",Comedy,111001,10467.0,http://www.imdb.com/title/tt0111001,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MDc4NTY5N15BMl5BanBnXkFtZTcwMzU1NTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",5.7
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,107978,5550.0,http://www.imdb.com/title/tt0107978,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4NTU5ODYyNl5BMl5BanBnXkFtZTcwMjkzODM1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",3.9
520,Robin Hood: Men in Tights (1993),Comedy,107977,8005.0,http://www.imdb.com/title/tt0107977,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2OTYyODU3MDheQTJeQWpwZ15BbWU3MDA5MjIwNDE@._V1_UY268_CR2,0,182,268_AL_.jpg",6.7
521,Romeo Is Bleeding (1993),Crime|Thriller,107983,2088.0,http://www.imdb.com/title/tt0107983,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA3MTgzMDc5MjdeQTJeQWpwZ15BbWU3MDk0NjU1MjE@._V1_UY268_CR4,0,182,268_AL_.jpg",6.6
522,Romper Stomper (1992),Action|Drama,105275,10412.0,http://www.imdb.com/title/tt0105275,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxNjgxNDA4MV5BMl5BanBnXkFtZTcwNTY4NDEzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.8
523,Ruby in Paradise (1993),Drama,108000,47889.0,http://www.imdb.com/title/tt0108000,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5MTY4ODExNF5BMl5BanBnXkFtZTcwMzM1ODUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
524,Rudy (1993),Drama,108002,14534.0,http://www.imdb.com/title/tt0108002,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGUzMDU1YmQtMzBkOS00MTNmLTg5ZDQtZjY5Njk4Njk2MmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR5,0,182,268_AL_.jpg",7.5
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,105032,41878.0,http://www.imdb.com/title/tt0105032,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjExNzE1NF5BMl5BanBnXkFtZTcwNzgzNzcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
527,Schindler's List (1993),Drama|War,108052,424.0,http://www.imdb.com/title/tt0108052,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDE4OTMxMTctNmRhYy00NWE2LTg3YzItYTk3M2UwOTU5Njg4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",8.9
528,"Scout, The (1994)",Comedy|Drama,111094,35233.0,http://www.imdb.com/title/tt0111094,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0Mjg5NTQwN15BMl5BanBnXkFtZTcwNzM4MzgxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",5.3
529,Searching for Bobby Fischer (1993),Drama,108065,14291.0,http://www.imdb.com/title/tt0108065,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NzY3ODg3N15BMl5BanBnXkFtZTcwNzU1NzcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.5
531,"Secret Garden, The (1993)",Children|Drama,108071,11236.0,http://www.imdb.com/title/tt0108071,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2Y0NThmNDItYWY2Yi00YjYyLTgyNDYtODM5NjdlNWJjMDhhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3
532,Serial Mom (1994),Comedy|Crime|Horror,111127,11592.0,http://www.imdb.com/title/tt0111127,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjM0N2ViMzUtMTc1OS00YmEzLWE2NWYtNjU5NTY4NjRlOTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,111143,8850.0,http://www.imdb.com/title/tt0111143,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA2YTFhZGUtZjM3YS00Y2I4LThlMmEtZmNjMTJiNzE2ZGYzXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
534,Shadowlands (1993),Drama|Romance,108101,10445.0,http://www.imdb.com/title/tt0108101,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NjgwMDMyMl5BMl5BanBnXkFtZTcwNTM4MDMzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.4
535,Short Cuts (1993),Drama,108122,695.0,http://www.imdb.com/title/tt0108122,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWY0ODc2NDktYmYxNS00MGZiLTk5YjktZjgwZWFhNDQ0MzNhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",7.7
536,"Simple Twist of Fate, A (1994)",Drama,111194,43535.0,http://www.imdb.com/title/tt0111194,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1ODY3Njc4Nl5BMl5BanBnXkFtZTcwNzE4MDYxMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",6.3
537,Sirens (1994),Drama,111201,12519.0,http://www.imdb.com/title/tt0111201,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2NDQzNTYwMV5BMl5BanBnXkFtZTcwOTQ1MTEyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",5.8
538,Six Degrees of Separation (1993),Drama,108149,23210.0,http://www.imdb.com/title/tt0108149,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5ODk1NTI4NV5BMl5BanBnXkFtZTcwNDYzMjI3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160,858.0,http://www.imdb.com/title/tt0108160,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc0MDkwNjI0NF5BMl5BanBnXkFtZTgwMTY1MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8
540,Sliver (1993),Thriller,108162,867.0,http://www.imdb.com/title/tt0108162,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1MDUxNDk3MV5BMl5BanBnXkFtZTcwNDQ2NDQzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",4.9
541,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0,http://www.imdb.com/title/tt083658,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",8.2
542,Son in Law (1993),Comedy|Drama|Romance,108186,13203.0,http://www.imdb.com/title/tt0108186,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWY1YWUwNjQtMDk2Zi00MDJiLWIzMDAtNzAyNjJiYTFlMGI0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",5.7
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,108174,10442.0,http://www.imdb.com/title/tt0108174,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjU0YzdhNjYtNzdlZi00ZDIwLWIzNWUtOWE2NmVjOGI2ZThiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4
544,Striking Distance (1993),Action|Crime,108238,11074.0,http://www.imdb.com/title/tt0108238,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDEwMTc5N15BMl5BanBnXkFtZTgwMzczNjQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.8
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,108255,9607.0,http://www.imdb.com/title/tt0108255,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzRmNGY0NTctYTNkNC00M2FkLWI0ZTgtYTE5ODhiZjYxMDkxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UY268_CR4,0,182,268_AL_.jpg",4.0
547,Surviving the Game (1994),Action|Adventure|Thriller,111323,17585.0,http://www.imdb.com/title/tt0111323,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIxMzY0MDU0OV5BMl5BanBnXkFtZTcwNjIxNTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.1
548,Terminal Velocity (1994),Action|Mystery|Thriller,111400,9057.0,http://www.imdb.com/title/tt0111400,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIyODM0OTk0M15BMl5BanBnXkFtZTgwNDA5NTkwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg",5.4
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,108328,20967.0,http://www.imdb.com/title/tt0108328,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MTA3NjI0N15BMl5BanBnXkFtZTcwMzUxOTAwMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",7.5
550,Threesome (1994),Comedy|Romance,111418,10635.0,http://www.imdb.com/title/tt0111418,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1NzQ4NDI3Ml5BMl5BanBnXkFtZTcwMDM0NzMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",6.2
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,107688,9479.0,http://www.imdb.com/title/tt0107688,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWE4OTNiM2ItMjY4Ni00ZTViLWFiZmEtZGEyNGY2ZmNlMzIyXkEyXkFqcGdeQXVyMDU5NDcxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,108333,10057.0,http://www.imdb.com/title/tt0108333,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNzg2NTU3MV5BMl5BanBnXkFtZTYwMDY4MDk5._V1_UX182_CR0,0,182,268_AL_.jpg",6.4
553,Tombstone (1993),Action|Drama|Western,108358,11969.0,http://www.imdb.com/title/tt0108358,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NzYwMjAyNV5BMl5BanBnXkFtZTgwMjk0NzQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
555,True Romance (1993),Crime|Thriller,108399,319.0,http://www.imdb.com/title/tt0108399,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE0MjI0NTUtYTJhMi00MTJkLWI2YjMtZWJlNzJmYmVlM2YwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
556,"War Room, The (1993)",Documentary,108515,26408.0,http://www.imdb.com/title/tt0108515,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NjM2NjIwMF5BMl5BanBnXkFtZTcwNjc2NTgxNw@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.4
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,110763,15139.0,http://www.imdb.com/title/tt0110763,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjY1NjRjZjEtYjNhNS00YzY5LThjMGQtYmE0OTE3MGFiM2MyXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
562,Welcome to the Dollhouse (1995),Comedy|Drama,114906,11446.0,http://www.imdb.com/title/tt0114906,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGE0N2U2YzItM2NmNy00YTE1LWE1ZjktNWRlMWFhYTQzNzgzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
563,Germinal (1993),Drama|Romance,107002,51980.0,http://www.imdb.com/title/tt0107002,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk5NTA4MjMwNl5BMl5BanBnXkFtZTYwMTg4NTg5._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
564,Chasers (1994),Comedy,109403,24405.0,http://www.imdb.com/title/tt0109403,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNTQ1OTUxOV5BMl5BanBnXkFtZTcwNTY5NjkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",5.0
567,Kika (1993),Comedy|Drama,107315,8223.0,http://www.imdb.com/title/tt0107315,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjZiYjFiMjYtNDhmOS00MTI4LTgwMjgtOGNmYWViNmQyYTYxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR1,0,182,268_AL_.jpg",6.5
568,Bhaji on the Beach (1993),Comedy|Drama,106408,14587.0,http://www.imdb.com/title/tt0106408,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyNTM0Mzk3MF5BMl5BanBnXkFtZTcwNDAzMTgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.5
569,Little Big League (1994),Comedy|Drama,110363,31504.0,http://www.imdb.com/title/tt0110363,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMDE3MzU0OF5BMl5BanBnXkFtZTcwNDM0NTIyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",6.0
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,107225,23637.0,http://www.imdb.com/title/tt0107225,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA1MzMzODE4ODVeQTJeQWpwZ15BbWU3MDg4NzQ1MjE@._V1_UY268_CR2,0,182,268_AL_.jpg",6.8
574,Spanking the Monkey (1994),Comedy|Drama,111252,17600.0,http://www.imdb.com/title/tt0111252,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NTA0MDc0Ml5BMl5BanBnXkFtZTcwMTQ4MjYzMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.3
575,"Little Rascals, The (1994)",Children|Comedy,110366,10897.0,http://www.imdb.com/title/tt0110366,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWE1MzdmNmMtNWQwZS00MTVkLTk3MDMtYzVkOWZlOTczMDIwXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3
577,Andre (1994),Adventure|Children|Drama,109120,21352.0,http://www.imdb.com/title/tt0109120,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxYTA3NzktYjlhYy00N2NlLTg0YjQtNzA1MTFkODhlODEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.7
579,"Escort, The (Scorta, La) (1993)",Crime|Thriller,108059,68806.0,http://www.imdb.com/title/tt0108059,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMTg0MTAxNF5BMl5BanBnXkFtZTYwMDUwNzI5._V1_UX182_CR0,0,182,268_AL_.jpg",6.8
580,Princess Caraboo (1994),Drama,110892,37345.0,http://www.imdb.com/title/tt0110892,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2MDg5ODgzN15BMl5BanBnXkFtZTcwNzQ1ODEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
581,"Celluloid Closet, The (1995)",Documentary,112651,32562.0,http://www.imdb.com/title/tt0112651,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjRlNWU0NzAtYjVmMC00ZDAyLWFiYWYtNDA4YThiZjc5NGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,109382,25403.0,http://www.imdb.com/title/tt0109382,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNjc2NjM3Ml5BMl5BanBnXkFtZTYwOTQ3NjY5._V1_UX182_CR0,0,182,268_AL_.jpg",7.3
585,"Brady Bunch Movie, The (1995)",Comedy,112572,9066.0,http://www.imdb.com/title/tt0112572,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmVmYzkzY2YtZWNkNC00YzVhLTk4MzYtZWMxZWQ0YzBhZmYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",5.9
586,Home Alone (1990),Children|Comedy,99785,771.0,http://www.imdb.com/title/tt099785,"https://images-na.ssl-images-amazon.com/images/M/MV5BNmQzYjEzYTQtNzNhZi00NmEwLThiZDMtMWYyNjRmZWY0ZTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,99653,251.0,http://www.imdb.com/title/tt099653,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NzQzODUzNl5BMl5BanBnXkFtZTgwMjc5NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.0
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639,812.0,http://www.imdb.com/title/tt0103639,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTI4ODQ1MzAzNV5BMl5BanBnXkFtZTgwMzU4NzMxMDE@._V1_UY268_CR9,0,182,268_AL_.jpg",8.0
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064,280.0,http://www.imdb.com/title/tt0103064,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDM2YjYwYWMtMWZlNi00ZDQxLWExMDctMDAzNzQ0OTkzZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",8.5
590,Dances with Wolves (1990),Adventure|Drama|Western,99348,581.0,http://www.imdb.com/title/tt099348,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
592,Batman (1989),Action|Crime|Thriller,96895,268.0,http://www.imdb.com/title/tt096895,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwNjAyODIyMF5BMl5BanBnXkFtZTYwNDMwMDk2._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0,http://www.imdb.com/title/tt0102926,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg",8.6
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,29583,408.0,http://www.imdb.com/title/tt029583,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414,10020.0,http://www.imdb.com/title/tt0101414,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE5MDM1NDktY2I0OC00YWI5LTk2NzUtYjczNDczOWQxYjM0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,32910,10895.0,http://www.imdb.com/title/tt032910,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4Mzk3ODIyOF5BMl5BanBnXkFtZTgwODgyNzk2NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
597,Pretty Woman (1990),Comedy|Romance,100405,114.0,http://www.imdb.com/title/tt0100405,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk2ODQzNDYxNV5BMl5BanBnXkFtZTgwMTcyNDg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.9
599,"Wild Bunch, The (1969)",Adventure|Western,65214,576.0,http://www.imdb.com/title/tt065214,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
600,Love and a .45 (1994),Action|Comedy|Crime,110395,15477.0,http://www.imdb.com/title/tt0110395,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzI2MzUxOTcxM15BMl5BanBnXkFtZTcwMjQ2MDA4Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.1
602,"Great Day in Harlem, A (1994)",Documentary,109934,124472.0,http://www.imdb.com/title/tt0109934,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MzU5NTE2Ml5BMl5BanBnXkFtZTcwOTUzNDEzMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg",7.6
605,One Fine Day (1996),Drama|Romance,117247,7300.0,http://www.imdb.com/title/tt0117247,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDdhMjgxODQtZjNhNS00YjZiLWFmYTAtODZmM2RhM2M3YmIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5
606,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,112625,10824.0,http://www.imdb.com/title/tt0112625,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDA2ZWE2YTctN2JiNi00NjdmLThhYWQtN2JjY2M4MTNhM2I5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.2
608,Fargo (1996),Comedy|Crime|Drama|Thriller,116282,275.0,http://www.imdb.com/title/tt0116282,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNzY3MzUxOV5BMl5BanBnXkFtZTcwMDA0NjMyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,116552,25059.0,http://www.imdb.com/title/tt0116552,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmU1NzY1YTUtZTM1ZS00NzE0LTg4YzMtYTYxZWM1MzA2MWU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,82509,11827.0,http://www.imdb.com/title/tt082509,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc2NzM1ODgtM2RkYi00M2U4LWE4NzEtMDMzZGUzYmI1ZDUzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,116514,8766.0,http://www.imdb.com/title/tt0116514,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM1NjVhNGUtY2FhNy00MTQ4LTkyNDAtZWE2YWZhYWQ2YzdmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",5.1
612,"Pallbearer, The (1996)",Comedy,117283,23570.0,http://www.imdb.com/title/tt0117283,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzc2NjAzODYzN15BMl5BanBnXkFtZTcwMDQ2NzcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",4.9
